Customer ID,Customer Name,Email,Plan Name,Monthly Fee,Order Date,Status,Churn Date,Last Login Date,Total Logins,Support Tickets,Country,Sales Amount,Product Name
SUB-3843,Subscriber 3843,subscriber_3843@gmail.com,Basic,29.0,2025-11-12,Active,,2026-05-24,66,8,Australia,29.0,SaaS Basic Subscription
SUB-3844,Subscriber 3844,subscriber_3844@gmail.com,Basic,29.0,2025-10-05,Churned,2026-01-08,2026-05-29,63,8,Australia,29.0,SaaS Basic Subscription
SUB-3845,Subscriber 3845,subscriber_3845@gmail.com,Enterprise,249.0,2026-04-13,Churned,2026-12-04,2026-06-10,77,11,Australia,249.0,SaaS Enterprise Subscription
SUB-3846,Subscriber 3846,subscriber_3846@gmail.com,Basic,29.0,2025-10-19,Active,,2026-06-02,286,1,United States,29.0,SaaS Basic Subscription
SUB-3847,Subscriber 3847,subscriber_3847@gmail.com,Enterprise,249.0,2026-03-28,Active,,2026-06-09,226,11,Australia,249.0,SaaS Enterprise Subscription
SUB-3848,Subscriber 3848,subscriber_3848@gmail.com,Basic,29.0,2025-11-16,Active,,2026-05-21,126,8,Canada,29.0,SaaS Basic Subscription
SUB-3849,Subscriber 3849,subscriber_3849@gmail.com,Enterprise,249.0,2025-12-05,Active,,2026-06-23,107,5,Australia,249.0,SaaS Enterprise Subscription
SUB-3850,Subscriber 3850,subscriber_3850@gmail.com,Basic,29.0,2025-10-18,Active,,2026-05-25,203,8,United Kingdom,29.0,SaaS Basic Subscription
SUB-3851,Subscriber 3851,subscriber_3851@gmail.com,Basic,29.0,2025-08-18,Active,,2026-06-13,268,2,United States,29.0,SaaS Basic Subscription
SUB-3852,Subscriber 3852,subscriber_3852@gmail.com,Basic,29.0,2026-01-02,Active,,2026-06-06,389,1,United Kingdom,29.0,SaaS Basic Subscription
SUB-3853,Subscriber 3853,subscriber_3853@gmail.com,Basic,29.0,2025-08-30,Active,,2026-06-17,208,0,Canada,29.0,SaaS Basic Subscription
SUB-3854,Subscriber 3854,subscriber_3854@gmail.com,Professional,79.0,2026-05-01,Churned,2026-06-01,2026-06-02,259,14,United States,79.0,SaaS Professional Subscription
SUB-3855,Subscriber 3855,subscriber_3855@gmail.com,Basic,29.0,2025-07-21,Active,,2026-06-12,54,6,Australia,29.0,SaaS Basic Subscription
SUB-3856,Subscriber 3856,subscriber_3856@gmail.com,Enterprise,249.0,2026-03-23,Churned,2026-08-10,2026-05-29,298,12,Australia,249.0,SaaS Enterprise Subscription
SUB-3857,Subscriber 3857,subscriber_3857@gmail.com,Basic,29.0,2025-10-04,Active,,2026-05-16,372,9,Australia,29.0,SaaS Basic Subscription
SUB-3858,Subscriber 3858,subscriber_3858@gmail.com,Basic,29.0,2026-05-27,Churned,2026-11-22,2026-06-06,256,7,United States,29.0,SaaS Basic Subscription
SUB-3859,Subscriber 3859,subscriber_3859@gmail.com,Basic,29.0,2025-07-09,Active,,2026-06-07,87,7,United States,29.0,SaaS Basic Subscription
SUB-3860,Subscriber 3860,subscriber_3860@gmail.com,Basic,29.0,2025-10-21,Active,,2026-05-25,240,9,United States,29.0,SaaS Basic Subscription
SUB-3861,Subscriber 3861,subscriber_3861@gmail.com,Basic,29.0,2025-07-20,Active,,2026-06-10,371,1,United Kingdom,29.0,SaaS Basic Subscription
SUB-3862,Subscriber 3862,subscriber_3862@gmail.com,Professional,79.0,2026-03-24,Active,,2026-06-16,403,11,Canada,79.0,SaaS Professional Subscription
SUB-3863,Subscriber 3863,subscriber_3863@gmail.com,Basic,29.0,2025-10-09,Active,,2026-05-14,49,2,Canada,29.0,SaaS Basic Subscription
SUB-3864,Subscriber 3864,subscriber_3864@gmail.com,Basic,29.0,2026-04-11,Churned,2026-07-02,2026-06-07,267,12,United Kingdom,29.0,SaaS Basic Subscription
SUB-3865,Subscriber 3865,subscriber_3865@gmail.com,Basic,29.0,2025-12-30,Active,,2026-05-29,321,12,United States,29.0,SaaS Basic Subscription
SUB-3866,Subscriber 3866,subscriber_3866@gmail.com,Basic,29.0,2025-12-01,Active,,2026-05-26,379,10,Australia,29.0,SaaS Basic Subscription
SUB-3867,Subscriber 3867,subscriber_3867@gmail.com,Basic,29.0,2026-06-22,Churned,2026-11-26,2026-06-22,34,2,Australia,29.0,SaaS Basic Subscription
SUB-3868,Subscriber 3868,subscriber_3868@gmail.com,Basic,29.0,2026-03-19,Active,,2026-05-26,449,3,Canada,29.0,SaaS Basic Subscription
SUB-3869,Subscriber 3869,subscriber_3869@gmail.com,Basic,29.0,2026-04-06,Active,,2026-06-21,145,2,United States,29.0,SaaS Basic Subscription
SUB-3870,Subscriber 3870,subscriber_3870@gmail.com,Basic,29.0,2026-03-20,Active,,2026-06-23,417,5,United Kingdom,29.0,SaaS Basic Subscription
SUB-3871,Subscriber 3871,subscriber_3871@gmail.com,Professional,79.0,2025-09-30,Active,,2026-06-19,13,7,United Kingdom,79.0,SaaS Professional Subscription
SUB-3872,Subscriber 3872,subscriber_3872@gmail.com,Basic,29.0,2025-09-13,Active,,2026-05-27,408,9,United States,29.0,SaaS Basic Subscription
SUB-3873,Subscriber 3873,subscriber_3873@gmail.com,Basic,29.0,2025-08-12,Active,,2026-06-07,389,6,Australia,29.0,SaaS Basic Subscription
SUB-3874,Subscriber 3874,subscriber_3874@gmail.com,Professional,79.0,2026-02-06,Active,,2026-06-21,391,0,Australia,79.0,SaaS Professional Subscription
SUB-3875,Subscriber 3875,subscriber_3875@gmail.com,Enterprise,249.0,2025-10-01,Churned,2025-11-24,2026-05-25,248,14,Australia,249.0,SaaS Enterprise Subscription
SUB-3876,Subscriber 3876,subscriber_3876@gmail.com,Professional,79.0,2025-10-15,Active,,2026-06-25,228,14,Canada,79.0,SaaS Professional Subscription
SUB-3877,Subscriber 3877,subscriber_3877@gmail.com,Basic,29.0,2026-06-14,Churned,2026-08-14,2026-05-31,278,14,United Kingdom,29.0,SaaS Basic Subscription
SUB-3878,Subscriber 3878,subscriber_3878@gmail.com,Basic,29.0,2025-11-18,Active,,2026-06-14,87,6,United States,29.0,SaaS Basic Subscription
SUB-3879,Subscriber 3879,subscriber_3879@gmail.com,Basic,29.0,2025-07-28,Churned,2025-09-02,2026-06-23,373,11,United Kingdom,29.0,SaaS Basic Subscription
SUB-3880,Subscriber 3880,subscriber_3880@gmail.com,Enterprise,249.0,2026-05-14,Active,,2026-05-18,346,2,United States,249.0,SaaS Enterprise Subscription
SUB-3881,Subscriber 3881,subscriber_3881@gmail.com,Basic,29.0,2025-09-16,Active,,2026-05-15,306,4,United States,29.0,SaaS Basic Subscription
SUB-3882,Subscriber 3882,subscriber_3882@gmail.com,Professional,79.0,2026-06-09,Active,,2026-05-27,46,11,United States,79.0,SaaS Professional Subscription
SUB-3883,Subscriber 3883,subscriber_3883@gmail.com,Professional,79.0,2025-09-03,Active,,2026-05-18,192,6,United States,79.0,SaaS Professional Subscription
SUB-3884,Subscriber 3884,subscriber_3884@gmail.com,Professional,79.0,2025-08-15,Active,,2026-06-05,393,14,United States,79.0,SaaS Professional Subscription
SUB-3885,Subscriber 3885,subscriber_3885@gmail.com,Professional,79.0,2025-07-23,Churned,2026-01-10,2026-05-16,288,8,United States,79.0,SaaS Professional Subscription
SUB-3886,Subscriber 3886,subscriber_3886@gmail.com,Professional,79.0,2025-12-03,Churned,2026-08-07,2026-05-29,474,2,Australia,79.0,SaaS Professional Subscription
SUB-3887,Subscriber 3887,subscriber_3887@gmail.com,Basic,29.0,2025-09-18,Active,,2026-05-27,229,4,United Kingdom,29.0,SaaS Basic Subscription
SUB-3888,Subscriber 3888,subscriber_3888@gmail.com,Basic,29.0,2026-06-24,Active,,2026-06-06,443,3,United States,29.0,SaaS Basic Subscription
SUB-3889,Subscriber 3889,subscriber_3889@gmail.com,Professional,79.0,2026-05-12,Active,,2026-05-18,223,7,Australia,79.0,SaaS Professional Subscription
SUB-3890,Subscriber 3890,subscriber_3890@gmail.com,Basic,29.0,2026-06-16,Active,,2026-05-19,76,12,United Kingdom,29.0,SaaS Basic Subscription
SUB-3891,Subscriber 3891,subscriber_3891@gmail.com,Basic,29.0,2026-05-26,Active,,2026-05-25,101,10,United Kingdom,29.0,SaaS Basic Subscription
SUB-3892,Subscriber 3892,subscriber_3892@gmail.com,Professional,79.0,2025-08-18,Active,,2026-06-15,199,7,United Kingdom,79.0,SaaS Professional Subscription
SUB-3893,Subscriber 3893,subscriber_3893@gmail.com,Basic,29.0,2025-12-09,Churned,2026-04-01,2026-06-20,487,2,United Kingdom,29.0,SaaS Basic Subscription
SUB-3894,Subscriber 3894,subscriber_3894@gmail.com,Basic,29.0,2026-01-15,Active,,2026-06-18,41,7,United States,29.0,SaaS Basic Subscription
SUB-3895,Subscriber 3895,subscriber_3895@gmail.com,Basic,29.0,2025-09-10,Active,,2026-06-08,362,10,Canada,29.0,SaaS Basic Subscription
SUB-3896,Subscriber 3896,subscriber_3896@gmail.com,Basic,29.0,2026-01-14,Active,,2026-06-10,285,13,United States,29.0,SaaS Basic Subscription
SUB-3897,Subscriber 3897,subscriber_3897@gmail.com,Basic,29.0,2025-12-20,Active,,2026-06-09,219,11,United Kingdom,29.0,SaaS Basic Subscription
SUB-3898,Subscriber 3898,subscriber_3898@gmail.com,Professional,79.0,2026-01-05,Active,,2026-06-07,117,6,Australia,79.0,SaaS Professional Subscription
SUB-3899,Subscriber 3899,subscriber_3899@gmail.com,Enterprise,249.0,2025-07-26,Active,,2026-06-19,426,2,United Kingdom,249.0,SaaS Enterprise Subscription
SUB-3900,Subscriber 3900,subscriber_3900@gmail.com,Basic,29.0,2025-10-30,Active,,2026-06-17,46,0,United Kingdom,29.0,SaaS Basic Subscription
SUB-3901,Subscriber 3901,subscriber_3901@gmail.com,Basic,29.0,2026-04-02,Active,,2026-05-31,322,9,United States,29.0,SaaS Basic Subscription
SUB-3902,Subscriber 3902,subscriber_3902@gmail.com,Professional,79.0,2026-03-05,Active,,2026-06-15,381,5,United Kingdom,79.0,SaaS Professional Subscription
SUB-3903,Subscriber 3903,subscriber_3903@gmail.com,Basic,29.0,2025-08-03,Active,,2026-05-13,9,9,United States,29.0,SaaS Basic Subscription
SUB-3904,Subscriber 3904,subscriber_3904@gmail.com,Professional,79.0,2026-04-19,Active,,2026-06-14,246,6,Canada,79.0,SaaS Professional Subscription
SUB-3905,Subscriber 3905,subscriber_3905@gmail.com,Professional,79.0,2025-07-10,Active,,2026-05-17,358,7,United Kingdom,79.0,SaaS Professional Subscription
SUB-3906,Subscriber 3906,subscriber_3906@gmail.com,Professional,79.0,2026-01-15,Churned,2026-04-20,2026-05-31,229,12,Canada,79.0,SaaS Professional Subscription
SUB-3907,Subscriber 3907,subscriber_3907@gmail.com,Professional,79.0,2025-11-30,Active,,2026-06-04,246,1,Canada,79.0,SaaS Professional Subscription
SUB-3908,Subscriber 3908,subscriber_3908@gmail.com,Enterprise,249.0,2025-10-19,Active,,2026-06-24,441,14,United States,249.0,SaaS Enterprise Subscription
SUB-3909,Subscriber 3909,subscriber_3909@gmail.com,Basic,29.0,2026-03-28,Churned,2026-07-28,2026-06-11,401,2,United Kingdom,29.0,SaaS Basic Subscription
SUB-3910,Subscriber 3910,subscriber_3910@gmail.com,Basic,29.0,2026-01-04,Active,,2026-06-01,64,6,United Kingdom,29.0,SaaS Basic Subscription
SUB-3911,Subscriber 3911,subscriber_3911@gmail.com,Basic,29.0,2026-05-06,Active,,2026-06-07,259,4,Australia,29.0,SaaS Basic Subscription
SUB-3912,Subscriber 3912,subscriber_3912@gmail.com,Professional,79.0,2025-07-11,Active,,2026-06-19,327,0,United States,79.0,SaaS Professional Subscription
SUB-3913,Subscriber 3913,subscriber_3913@gmail.com,Basic,29.0,2026-03-28,Active,,2026-06-17,468,12,United States,29.0,SaaS Basic Subscription
SUB-3914,Subscriber 3914,subscriber_3914@gmail.com,Basic,29.0,2025-11-05,Active,,2026-06-18,175,10,Australia,29.0,SaaS Basic Subscription
SUB-3915,Subscriber 3915,subscriber_3915@gmail.com,Basic,29.0,2025-09-20,Active,,2026-05-18,297,5,United Kingdom,29.0,SaaS Basic Subscription
SUB-3916,Subscriber 3916,subscriber_3916@gmail.com,Professional,79.0,2025-07-28,Active,,2026-06-20,133,12,United States,79.0,SaaS Professional Subscription
SUB-3917,Subscriber 3917,subscriber_3917@gmail.com,Professional,79.0,2026-01-06,Active,,2026-06-16,443,6,Canada,79.0,SaaS Professional Subscription
SUB-3918,Subscriber 3918,subscriber_3918@gmail.com,Enterprise,249.0,2025-09-30,Active,,2026-06-17,419,11,United States,249.0,SaaS Enterprise Subscription
SUB-3919,Subscriber 3919,subscriber_3919@gmail.com,Basic,29.0,2025-11-07,Active,,2026-05-28,69,10,United States,29.0,SaaS Basic Subscription
SUB-3920,Subscriber 3920,subscriber_3920@gmail.com,Basic,29.0,2026-01-02,Active,,2026-06-15,119,13,United States,29.0,SaaS Basic Subscription
SUB-3921,Subscriber 3921,subscriber_3921@gmail.com,Basic,29.0,2026-04-27,Churned,2026-08-15,2026-06-24,72,8,Australia,29.0,SaaS Basic Subscription
SUB-3922,Subscriber 3922,subscriber_3922@gmail.com,Professional,79.0,2026-03-29,Active,,2026-05-27,156,0,Canada,79.0,SaaS Professional Subscription
SUB-3923,Subscriber 3923,subscriber_3923@gmail.com,Basic,29.0,2026-06-04,Active,,2026-06-18,146,10,United Kingdom,29.0,SaaS Basic Subscription
SUB-3924,Subscriber 3924,subscriber_3924@gmail.com,Basic,29.0,2026-01-05,Active,,2026-06-04,248,14,United States,29.0,SaaS Basic Subscription
SUB-3925,Subscriber 3925,subscriber_3925@gmail.com,Basic,29.0,2025-10-19,Active,,2026-05-12,113,11,Canada,29.0,SaaS Basic Subscription
SUB-3926,Subscriber 3926,subscriber_3926@gmail.com,Enterprise,249.0,2025-09-16,Churned,2026-03-01,2026-06-19,270,9,Australia,249.0,SaaS Enterprise Subscription
SUB-3927,Subscriber 3927,subscriber_3927@gmail.com,Basic,29.0,2025-12-15,Active,,2026-05-27,238,11,United States,29.0,SaaS Basic Subscription
SUB-3928,Subscriber 3928,subscriber_3928@gmail.com,Professional,79.0,2026-02-07,Churned,2026-08-12,2026-06-15,142,4,United States,79.0,SaaS Professional Subscription
SUB-3929,Subscriber 3929,subscriber_3929@gmail.com,Basic,29.0,2025-09-22,Active,,2026-05-24,318,4,Canada,29.0,SaaS Basic Subscription
SUB-3930,Subscriber 3930,subscriber_3930@gmail.com,Basic,29.0,2025-11-02,Active,,2026-06-03,283,6,United Kingdom,29.0,SaaS Basic Subscription
SUB-3931,Subscriber 3931,subscriber_3931@gmail.com,Basic,29.0,2026-03-30,Churned,2026-06-22,2026-06-17,288,2,Canada,29.0,SaaS Basic Subscription
SUB-3932,Subscriber 3932,subscriber_3932@gmail.com,Basic,29.0,2025-12-14,Active,,2026-05-20,297,1,Canada,29.0,SaaS Basic Subscription
SUB-3933,Subscriber 3933,subscriber_3933@gmail.com,Basic,29.0,2026-05-24,Churned,2026-10-14,2026-05-21,341,12,United States,29.0,SaaS Basic Subscription
SUB-3934,Subscriber 3934,subscriber_3934@gmail.com,Basic,29.0,2025-12-01,Active,,2026-06-05,72,3,Australia,29.0,SaaS Basic Subscription
SUB-3935,Subscriber 3935,subscriber_3935@gmail.com,Basic,29.0,2026-03-05,Active,,2026-06-21,369,14,Australia,29.0,SaaS Basic Subscription
SUB-3936,Subscriber 3936,subscriber_3936@gmail.com,Basic,29.0,2026-05-16,Active,,2026-06-18,287,9,Australia,29.0,SaaS Basic Subscription
SUB-3937,Subscriber 3937,subscriber_3937@gmail.com,Enterprise,249.0,2025-08-04,Active,,2026-05-14,347,1,United Kingdom,249.0,SaaS Enterprise Subscription
SUB-3938,Subscriber 3938,subscriber_3938@gmail.com,Professional,79.0,2025-10-06,Active,,2026-06-17,153,11,United Kingdom,79.0,SaaS Professional Subscription
SUB-3939,Subscriber 3939,subscriber_3939@gmail.com,Basic,29.0,2025-08-09,Active,,2026-06-01,94,11,Australia,29.0,SaaS Basic Subscription
SUB-3940,Subscriber 3940,subscriber_3940@gmail.com,Basic,29.0,2026-01-31,Churned,2026-10-02,2026-06-05,116,12,Canada,29.0,SaaS Basic Subscription
SUB-3941,Subscriber 3941,subscriber_3941@gmail.com,Professional,79.0,2026-06-03,Churned,2026-09-15,2026-05-27,98,6,Australia,79.0,SaaS Professional Subscription
SUB-3942,Subscriber 3942,subscriber_3942@gmail.com,Basic,29.0,2026-06-05,Active,,2026-06-08,410,14,Australia,29.0,SaaS Basic Subscription
SUB-3943,Subscriber 3943,subscriber_3943@gmail.com,Basic,29.0,2025-11-16,Active,,2026-05-30,227,8,United Kingdom,29.0,SaaS Basic Subscription
SUB-3944,Subscriber 3944,subscriber_3944@gmail.com,Basic,29.0,2025-12-15,Active,,2026-06-20,455,0,Canada,29.0,SaaS Basic Subscription
SUB-3945,Subscriber 3945,subscriber_3945@gmail.com,Basic,29.0,2025-09-28,Churned,2026-05-09,2026-05-17,63,1,Australia,29.0,SaaS Basic Subscription
SUB-3946,Subscriber 3946,subscriber_3946@gmail.com,Professional,79.0,2025-07-25,Active,,2026-05-26,112,13,Canada,79.0,SaaS Professional Subscription
SUB-3947,Subscriber 3947,subscriber_3947@gmail.com,Basic,29.0,2025-10-14,Active,,2026-05-18,178,10,United States,29.0,SaaS Basic Subscription
SUB-3948,Subscriber 3948,subscriber_3948@gmail.com,Basic,29.0,2026-03-27,Active,,2026-05-21,388,14,Canada,29.0,SaaS Basic Subscription
SUB-3949,Subscriber 3949,subscriber_3949@gmail.com,Professional,79.0,2026-02-06,Active,,2026-05-15,402,14,United Kingdom,79.0,SaaS Professional Subscription
SUB-3950,Subscriber 3950,subscriber_3950@gmail.com,Basic,29.0,2026-03-08,Active,,2026-05-30,310,8,United States,29.0,SaaS Basic Subscription
SUB-3951,Subscriber 3951,subscriber_3951@gmail.com,Professional,79.0,2025-09-20,Active,,2026-06-08,107,14,United States,79.0,SaaS Professional Subscription
SUB-3952,Subscriber 3952,subscriber_3952@gmail.com,Basic,29.0,2026-02-15,Active,,2026-06-05,64,5,Australia,29.0,SaaS Basic Subscription
SUB-3953,Subscriber 3953,subscriber_3953@gmail.com,Basic,29.0,2026-04-21,Active,,2026-06-25,366,5,Australia,29.0,SaaS Basic Subscription
SUB-3954,Subscriber 3954,subscriber_3954@gmail.com,Basic,29.0,2025-08-15,Active,,2026-06-04,75,0,Canada,29.0,SaaS Basic Subscription
SUB-3955,Subscriber 3955,subscriber_3955@gmail.com,Basic,29.0,2025-12-26,Active,,2026-05-19,124,3,Canada,29.0,SaaS Basic Subscription
SUB-3956,Subscriber 3956,subscriber_3956@gmail.com,Professional,79.0,2025-12-12,Active,,2026-05-25,228,0,United States,79.0,SaaS Professional Subscription
SUB-3957,Subscriber 3957,subscriber_3957@gmail.com,Professional,79.0,2026-05-28,Active,,2026-05-31,378,10,Canada,79.0,SaaS Professional Subscription
SUB-3958,Subscriber 3958,subscriber_3958@gmail.com,Basic,29.0,2026-02-09,Churned,2026-06-10,2026-06-18,54,12,Australia,29.0,SaaS Basic Subscription
SUB-3959,Subscriber 3959,subscriber_3959@gmail.com,Basic,29.0,2025-09-27,Active,,2026-05-29,243,1,Australia,29.0,SaaS Basic Subscription
SUB-3960,Subscriber 3960,subscriber_3960@gmail.com,Basic,29.0,2026-04-27,Active,,2026-05-13,466,10,Canada,29.0,SaaS Basic Subscription
SUB-3961,Subscriber 3961,subscriber_3961@gmail.com,Enterprise,249.0,2026-03-07,Active,,2026-06-18,141,14,United Kingdom,249.0,SaaS Enterprise Subscription
SUB-3962,Subscriber 3962,subscriber_3962@gmail.com,Basic,29.0,2026-06-23,Active,,2026-05-17,316,8,United Kingdom,29.0,SaaS Basic Subscription
SUB-3963,Subscriber 3963,subscriber_3963@gmail.com,Professional,79.0,2026-06-02,Active,,2026-05-25,190,10,Canada,79.0,SaaS Professional Subscription
SUB-3964,Subscriber 3964,subscriber_3964@gmail.com,Basic,29.0,2025-09-24,Active,,2026-05-29,160,9,Australia,29.0,SaaS Basic Subscription
SUB-3965,Subscriber 3965,subscriber_3965@gmail.com,Professional,79.0,2026-05-15,Churned,2026-12-12,2026-06-09,219,1,Australia,79.0,SaaS Professional Subscription
SUB-3966,Subscriber 3966,subscriber_3966@gmail.com,Basic,29.0,2025-07-12,Active,,2026-06-01,307,13,United Kingdom,29.0,SaaS Basic Subscription
SUB-3967,Subscriber 3967,subscriber_3967@gmail.com,Basic,29.0,2026-04-20,Active,,2026-05-13,11,12,Canada,29.0,SaaS Basic Subscription
SUB-3968,Subscriber 3968,subscriber_3968@gmail.com,Professional,79.0,2025-08-08,Active,,2026-05-15,421,2,Canada,79.0,SaaS Professional Subscription
SUB-3969,Subscriber 3969,subscriber_3969@gmail.com,Basic,29.0,2026-02-02,Active,,2026-05-13,82,6,United States,29.0,SaaS Basic Subscription
SUB-3970,Subscriber 3970,subscriber_3970@gmail.com,Basic,29.0,2025-09-17,Active,,2026-05-27,255,0,United Kingdom,29.0,SaaS Basic Subscription
SUB-3971,Subscriber 3971,subscriber_3971@gmail.com,Basic,29.0,2026-03-21,Active,,2026-05-16,273,9,Australia,29.0,SaaS Basic Subscription
SUB-3972,Subscriber 3972,subscriber_3972@gmail.com,Basic,29.0,2026-06-03,Active,,2026-05-23,446,13,Australia,29.0,SaaS Basic Subscription
SUB-3973,Subscriber 3973,subscriber_3973@gmail.com,Basic,29.0,2025-11-28,Active,,2026-05-13,473,1,Canada,29.0,SaaS Basic Subscription
SUB-3974,Subscriber 3974,subscriber_3974@gmail.com,Basic,29.0,2025-07-01,Active,,2026-06-23,320,6,United States,29.0,SaaS Basic Subscription
SUB-3975,Subscriber 3975,subscriber_3975@gmail.com,Professional,79.0,2025-08-21,Active,,2026-06-11,32,2,United States,79.0,SaaS Professional Subscription
SUB-3976,Subscriber 3976,subscriber_3976@gmail.com,Basic,29.0,2026-03-06,Churned,2026-05-21,2026-06-05,375,1,United Kingdom,29.0,SaaS Basic Subscription
SUB-3977,Subscriber 3977,subscriber_3977@gmail.com,Basic,29.0,2026-05-19,Active,,2026-05-20,396,4,Canada,29.0,SaaS Basic Subscription
SUB-3978,Subscriber 3978,subscriber_3978@gmail.com,Basic,29.0,2025-08-27,Churned,2026-04-20,2026-05-28,42,8,United Kingdom,29.0,SaaS Basic Subscription
SUB-3979,Subscriber 3979,subscriber_3979@gmail.com,Basic,29.0,2026-04-16,Active,,2026-05-12,383,5,United Kingdom,29.0,SaaS Basic Subscription
SUB-3980,Subscriber 3980,subscriber_3980@gmail.com,Basic,29.0,2026-04-15,Active,,2026-05-13,103,13,Australia,29.0,SaaS Basic Subscription
SUB-3981,Subscriber 3981,subscriber_3981@gmail.com,Basic,29.0,2025-08-25,Churned,2025-10-05,2026-06-25,425,5,United States,29.0,SaaS Basic Subscription
SUB-3982,Subscriber 3982,subscriber_3982@gmail.com,Enterprise,249.0,2026-05-27,Active,,2026-05-16,352,13,United States,249.0,SaaS Enterprise Subscription
SUB-3983,Subscriber 3983,subscriber_3983@gmail.com,Basic,29.0,2025-06-26,Active,,2026-05-25,459,8,Australia,29.0,SaaS Basic Subscription
SUB-3984,Subscriber 3984,subscriber_3984@gmail.com,Basic,29.0,2026-03-09,Churned,2026-07-24,2026-05-21,424,1,Australia,29.0,SaaS Basic Subscription
SUB-3985,Subscriber 3985,subscriber_3985@gmail.com,Basic,29.0,2025-12-20,Active,,2026-06-19,499,11,Australia,29.0,SaaS Basic Subscription
SUB-3986,Subscriber 3986,subscriber_3986@gmail.com,Professional,79.0,2025-09-30,Active,,2026-06-17,147,1,United Kingdom,79.0,SaaS Professional Subscription
SUB-3987,Subscriber 3987,subscriber_3987@gmail.com,Professional,79.0,2026-06-08,Churned,2026-11-04,2026-05-25,497,2,Canada,79.0,SaaS Professional Subscription
SUB-3988,Subscriber 3988,subscriber_3988@gmail.com,Basic,29.0,2026-04-28,Active,,2026-05-24,235,12,United States,29.0,SaaS Basic Subscription
SUB-3989,Subscriber 3989,subscriber_3989@gmail.com,Professional,79.0,2026-05-10,Active,,2026-06-04,120,5,United States,79.0,SaaS Professional Subscription
SUB-3990,Subscriber 3990,subscriber_3990@gmail.com,Basic,29.0,2026-01-04,Active,,2026-06-11,126,11,Canada,29.0,SaaS Basic Subscription
SUB-3991,Subscriber 3991,subscriber_3991@gmail.com,Professional,79.0,2026-01-16,Active,,2026-06-22,74,12,Australia,79.0,SaaS Professional Subscription
SUB-3992,Subscriber 3992,subscriber_3992@gmail.com,Professional,79.0,2026-02-06,Active,,2026-06-05,276,6,United States,79.0,SaaS Professional Subscription
SUB-3993,Subscriber 3993,subscriber_3993@gmail.com,Basic,29.0,2026-01-05,Active,,2026-05-31,177,12,United States,29.0,SaaS Basic Subscription
SUB-3994,Subscriber 3994,subscriber_3994@gmail.com,Enterprise,249.0,2025-08-14,Churned,2025-10-11,2026-06-25,361,6,Australia,249.0,SaaS Enterprise Subscription
SUB-3995,Subscriber 3995,subscriber_3995@gmail.com,Basic,29.0,2025-12-06,Churned,2026-06-10,2026-06-11,304,5,United Kingdom,29.0,SaaS Basic Subscription
SUB-3996,Subscriber 3996,subscriber_3996@gmail.com,Basic,29.0,2025-07-29,Active,,2026-05-31,400,13,United Kingdom,29.0,SaaS Basic Subscription
SUB-3997,Subscriber 3997,subscriber_3997@gmail.com,Basic,29.0,2025-11-01,Active,,2026-06-06,104,14,United States,29.0,SaaS Basic Subscription
SUB-3998,Subscriber 3998,subscriber_3998@gmail.com,Basic,29.0,2026-01-22,Churned,2026-05-27,2026-06-05,239,6,Canada,29.0,SaaS Basic Subscription
SUB-3999,Subscriber 3999,subscriber_3999@gmail.com,Basic,29.0,2026-04-07,Active,,2026-06-14,112,13,United States,29.0,SaaS Basic Subscription
