Order ID,Order Date,Customer ID,Customer Name,Email,Product Category,Product Name,Unit Price,Quantity,Discount,Sales Amount,Profit,Payment Method,Country,State,Region
ORD-500456,2026-04-28,C-2025,User Name 2025,user_2025@example.com,Electronics,USB-C Hub,39.99,1,0.0,39.99,13.05,Apple Pay,United States,Washington,North America
ORD-500457,2025-02-16,C-2069,User Name 2069,user_2069@example.com,Electronics,Keyboard,49.99,2,0.1,89.98,28.16,Debit Card,United States,Texas,North America
ORD-500458,2026-02-01,C-2092,User Name 2092,user_2092@example.com,Books,Self-Help Book,12.99,1,0.0,12.99,5.0,Debit Card,United States,New York,North America
ORD-500459,2026-05-30,C-2074,User Name 2074,user_2074@example.com,Electronics,Webcam,59.99,1,0.2,47.99,10.0,Apple Pay,United States,Ohio,North America
ORD-500460,2025-04-22,C-2123,User Name 2123,user_2123@example.com,Office Supplies,Paper Shredder,45.99,1,0.0,45.99,9.51,Debit Card,United States,Washington,North America
ORD-500461,2026-01-09,C-2084,User Name 2084,user_2084@example.com,Electronics,Monitor,189.99,3,0.0,569.97,181.78,Debit Card,United States,Pennsylvania,North America
ORD-500462,2025-10-09,C-2162,User Name 2162,user_2162@example.com,Books,Cookbook,19.99,1,0.0,19.99,8.06,Debit Card,United States,Pennsylvania,North America
ORD-500463,2026-01-10,C-2027,User Name 2027,user_2027@example.com,Home Decor,Indoor Plant,22.99,1,0.0,22.99,11.01,Debit Card,United States,Florida,North America
ORD-500464,2026-05-10,C-2086,User Name 2086,user_2086@example.com,Office Supplies,Sticky Notes,3.99,1,0.1,3.59,1.67,Credit Card,United States,Washington,North America
ORD-500465,2025-09-22,C-2070,User Name 2070,user_2070@example.com,Electronics,Keyboard,49.99,1,0.2,39.99,14.24,Apple Pay,United States,Ohio,North America
ORD-500466,2025-04-02,C-2134,User Name 2134,user_2134@example.com,Home Decor,Indoor Plant,22.99,2,0.0,45.98,22.02,PayPal,United States,California,North America
ORD-500467,2026-01-29,C-2047,User Name 2047,user_2047@example.com,Home Decor,Scented Candle,12.99,1,0.1,11.69,5.2,Credit Card,United States,Pennsylvania,North America
ORD-500468,2025-10-27,C-2106,User Name 2106,user_2106@example.com,Electronics,Monitor,189.99,1,0.0,189.99,39.59,Apple Pay,United States,Ohio,North America
ORD-500469,2025-06-18,C-2173,User Name 2173,user_2173@example.com,Books,Self-Help Book,12.99,1,0.1,11.69,2.5,Credit Card,United States,Ohio,North America
ORD-500470,2025-05-25,C-2141,User Name 2141,user_2141@example.com,Electronics,Monitor,189.99,1,0.0,189.99,93.57,Debit Card,United States,New York,North America
ORD-500471,2025-06-16,C-2179,User Name 2179,user_2179@example.com,Electronics,Keyboard,49.99,2,0.1,89.98,29.83,Apple Pay,United States,Pennsylvania,North America
ORD-500472,2025-06-16,C-2097,User Name 2097,user_2097@example.com,Home Decor,Scented Candle,12.99,1,0.0,12.99,4.35,PayPal,United States,Florida,North America
ORD-500473,2026-01-09,C-2002,User Name 2002,user_2002@example.com,Books,Biography,24.99,1,0.0,24.99,10.35,Apple Pay,United States,Pennsylvania,North America
ORD-500474,2025-05-15,C-2159,User Name 2159,user_2159@example.com,Electronics,Wireless Mouse,29.99,1,0.0,29.99,6.52,Stripe,United States,Washington,North America
ORD-500475,2025-07-25,C-2031,User Name 2031,user_2031@example.com,Home Decor,Throw Pillow,15.99,1,0.0,15.99,7.06,Stripe,United States,Georgia,North America
ORD-500476,2025-06-03,C-2071,User Name 2071,user_2071@example.com,Electronics,Webcam,59.99,1,0.0,59.99,13.51,Stripe,United States,Texas,North America
ORD-500477,2025-04-03,C-2056,User Name 2056,user_2056@example.com,Electronics,Wireless Mouse,29.99,1,0.0,29.99,14.16,Debit Card,United States,Washington,North America
ORD-500478,2026-01-15,C-2030,User Name 2030,user_2030@example.com,Books,Biography,24.99,1,0.0,24.99,10.66,Debit Card,United States,California,North America
ORD-500479,2025-10-26,C-2103,User Name 2103,user_2103@example.com,Electronics,Keyboard,49.99,1,0.2,39.99,9.39,Stripe,United States,California,North America
ORD-500480,2026-06-07,C-2020,User Name 2020,user_2020@example.com,Electronics,Monitor,189.99,1,0.1,170.99,69.54,Apple Pay,United States,Georgia,North America
ORD-500481,2026-06-18,C-2098,User Name 2098,user_2098@example.com,Books,Cookbook,19.99,3,0.0,59.97,27.8,Debit Card,United States,New York,North America
ORD-500482,2025-09-22,C-2000,User Name 2000,user_2000@example.com,Books,Fiction Novel,14.99,1,0.1,13.49,4.82,PayPal,United States,New York,North America
ORD-500483,2025-02-24,C-2176,User Name 2176,user_2176@example.com,Electronics,Webcam,59.99,1,0.0,59.99,22.14,Credit Card,United States,Florida,North America
ORD-500484,2025-02-12,C-2193,User Name 2193,user_2193@example.com,Books,Sci-Fi Trilogy,34.99,1,0.1,31.49,9.65,Credit Card,United States,New York,North America
ORD-500485,2026-01-23,C-2182,User Name 2182,user_2182@example.com,Office Supplies,Gel Pens,5.99,1,0.0,5.99,2.59,Debit Card,United States,Texas,North America
ORD-500486,2026-05-30,C-2136,User Name 2136,user_2136@example.com,Office Supplies,Notebook,8.99,1,0.2,7.19,2.42,PayPal,United States,Pennsylvania,North America
ORD-500487,2026-02-11,C-2041,User Name 2041,user_2041@example.com,Home Decor,Throw Pillow,15.99,1,0.0,15.99,7.0,Credit Card,United States,California,North America
ORD-500488,2025-10-06,C-2169,User Name 2169,user_2169@example.com,Office Supplies,Notebook,8.99,2,0.0,17.98,8.89,Credit Card,United States,California,North America
ORD-500489,2025-07-20,C-2093,User Name 2093,user_2093@example.com,Books,Self-Help Book,12.99,1,0.0,12.99,3.51,Stripe,United States,Texas,North America
ORD-500490,2026-05-22,C-2103,User Name 2103,user_2103@example.com,Books,Self-Help Book,12.99,2,0.0,25.98,8.19,PayPal,United States,Florida,North America
ORD-500491,2026-04-25,C-2010,User Name 2010,user_2010@example.com,Electronics,USB-C Hub,39.99,1,0.0,39.99,12.85,Apple Pay,United States,California,North America
ORD-500492,2026-02-22,C-2140,User Name 2140,user_2140@example.com,Electronics,Wireless Mouse,29.99,3,0.1,80.97,26.71,PayPal,United States,New York,North America
ORD-500493,2025-11-25,C-2101,User Name 2101,user_2101@example.com,Books,Fiction Novel,14.99,1,0.0,14.99,7.44,Debit Card,United States,New York,North America
ORD-500494,2026-03-31,C-2009,User Name 2009,user_2009@example.com,Home Decor,Wall Art,49.99,1,0.0,49.99,12.68,Apple Pay,United States,Ohio,North America
ORD-500495,2025-10-27,C-2146,User Name 2146,user_2146@example.com,Electronics,Webcam,59.99,1,0.0,59.99,17.13,PayPal,United States,Washington,North America
ORD-500496,2025-09-21,C-2165,User Name 2165,user_2165@example.com,Home Decor,Desk Lamp,34.99,1,0.1,31.49,14.59,Apple Pay,United States,Ohio,North America
ORD-500497,2025-10-01,C-2002,User Name 2002,user_2002@example.com,Home Decor,Wall Art,49.99,1,0.0,49.99,10.29,Apple Pay,United States,Texas,North America
ORD-500498,2025-09-17,C-2198,User Name 2198,user_2198@example.com,Books,Sci-Fi Trilogy,34.99,1,0.0,34.99,12.16,PayPal,United States,Washington,North America
ORD-500499,2025-10-15,C-2087,User Name 2087,user_2087@example.com,Books,Fiction Novel,14.99,2,0.1,26.98,5.79,Apple Pay,United States,New York,North America
ORD-500500,2026-01-11,C-2199,User Name 2199,user_2199@example.com,Electronics,Monitor,189.99,1,0.0,189.99,72.88,Debit Card,United States,Georgia,North America
ORD-500501,2026-02-13,C-2085,User Name 2085,user_2085@example.com,Home Decor,Indoor Plant,22.99,1,0.0,22.99,9.23,Debit Card,United States,New York,North America
ORD-500502,2025-05-27,C-2050,User Name 2050,user_2050@example.com,Books,Fiction Novel,14.99,1,0.0,14.99,6.44,PayPal,United States,New York,North America
ORD-500503,2025-09-17,C-2085,User Name 2085,user_2085@example.com,Office Supplies,Notebook,8.99,1,0.0,8.99,1.94,Debit Card,United States,Ohio,North America
ORD-500504,2026-01-10,C-2050,User Name 2050,user_2050@example.com,Home Decor,Desk Lamp,34.99,1,0.0,34.99,10.88,Debit Card,United States,California,North America
ORD-500505,2025-06-01,C-2140,User Name 2140,user_2140@example.com,Books,Sci-Fi Trilogy,34.99,2,0.0,69.98,20.26,Apple Pay,United States,New York,North America
ORD-500506,2025-03-03,C-2106,User Name 2106,user_2106@example.com,Home Decor,Wall Art,49.99,1,0.0,49.99,13.2,Stripe,United States,California,North America
ORD-500507,2025-07-18,C-2063,User Name 2063,user_2063@example.com,Office Supplies,Notebook,8.99,1,0.0,8.99,1.89,Stripe,United States,New York,North America
ORD-500508,2025-08-16,C-2059,User Name 2059,user_2059@example.com,Office Supplies,Paper Shredder,45.99,1,0.0,45.99,12.45,Credit Card,United States,New York,North America
ORD-500509,2026-01-16,C-2044,User Name 2044,user_2044@example.com,Electronics,Keyboard,49.99,3,0.0,149.97,59.12,PayPal,United States,Florida,North America
ORD-500510,2025-11-24,C-2080,User Name 2080,user_2080@example.com,Office Supplies,Desk Organizer,19.99,1,0.0,19.99,8.51,Credit Card,United States,Texas,North America
ORD-500511,2025-04-21,C-2144,User Name 2144,user_2144@example.com,Books,Sci-Fi Trilogy,34.99,3,0.0,104.97,40.34,Apple Pay,United States,Washington,North America
ORD-500512,2025-09-22,C-2071,User Name 2071,user_2071@example.com,Office Supplies,Desk Organizer,19.99,2,0.0,39.98,15.2,Apple Pay,United States,Texas,North America
ORD-500513,2026-03-08,C-2000,User Name 2000,user_2000@example.com,Office Supplies,Gel Pens,5.99,2,0.1,10.78,4.12,Apple Pay,United States,California,North America
ORD-500514,2025-04-28,C-2046,User Name 2046,user_2046@example.com,Office Supplies,Paper Shredder,45.99,3,0.0,137.97,34.87,PayPal,United States,Georgia,North America
ORD-500515,2025-08-18,C-2112,User Name 2112,user_2112@example.com,Office Supplies,Paper Shredder,45.99,2,0.0,91.98,35.45,Stripe,United States,Washington,North America
ORD-500516,2025-10-16,C-2004,User Name 2004,user_2004@example.com,Books,Self-Help Book,12.99,2,0.0,25.98,6.44,Debit Card,United States,Ohio,North America
ORD-500517,2025-09-14,C-2040,User Name 2040,user_2040@example.com,Books,Sci-Fi Trilogy,34.99,2,0.0,69.98,19.68,Apple Pay,United States,Florida,North America
ORD-500518,2025-09-21,C-2199,User Name 2199,user_2199@example.com,Electronics,Webcam,59.99,1,0.0,59.99,18.31,Credit Card,United States,Pennsylvania,North America
ORD-500519,2025-03-09,C-2070,User Name 2070,user_2070@example.com,Books,Biography,24.99,1,0.2,19.99,9.54,Credit Card,United States,Georgia,North America
ORD-500520,2025-12-28,C-2013,User Name 2013,user_2013@example.com,Books,Biography,24.99,1,0.0,24.99,6.76,Credit Card,United States,Florida,North America
ORD-500521,2025-02-26,C-2080,User Name 2080,user_2080@example.com,Electronics,Wireless Mouse,29.99,2,0.0,59.98,19.69,Apple Pay,United States,Washington,North America
ORD-500522,2026-05-30,C-2004,User Name 2004,user_2004@example.com,Home Decor,Indoor Plant,22.99,2,0.0,45.98,10.8,PayPal,United States,Texas,North America
ORD-500523,2026-03-02,C-2020,User Name 2020,user_2020@example.com,Home Decor,Wall Art,49.99,1,0.2,39.99,10.51,Debit Card,United States,Florida,North America
ORD-500524,2025-06-25,C-2133,User Name 2133,user_2133@example.com,Books,Self-Help Book,12.99,1,0.0,12.99,6.49,Credit Card,United States,Pennsylvania,North America
ORD-500525,2025-11-30,C-2187,User Name 2187,user_2187@example.com,Office Supplies,Sticky Notes,3.99,1,0.2,3.19,0.95,PayPal,United States,Texas,North America
ORD-500526,2026-03-20,C-2111,User Name 2111,user_2111@example.com,Electronics,Keyboard,49.99,1,0.1,44.99,16.82,Apple Pay,United States,Florida,North America
ORD-500527,2025-10-23,C-2014,User Name 2014,user_2014@example.com,Office Supplies,Desk Organizer,19.99,1,0.0,19.99,4.87,Credit Card,United States,Ohio,North America
ORD-500528,2026-02-13,C-2054,User Name 2054,user_2054@example.com,Books,Cookbook,19.99,1,0.0,19.99,9.48,Apple Pay,United States,California,North America
ORD-500529,2025-08-20,C-2114,User Name 2114,user_2114@example.com,Electronics,USB-C Hub,39.99,1,0.0,39.99,19.82,PayPal,United States,Pennsylvania,North America
ORD-500530,2025-09-26,C-2134,User Name 2134,user_2134@example.com,Home Decor,Wall Art,49.99,3,0.0,149.97,66.71,PayPal,United States,New York,North America
ORD-500531,2026-02-21,C-2033,User Name 2033,user_2033@example.com,Books,Self-Help Book,12.99,2,0.0,25.98,5.38,Apple Pay,United States,Texas,North America
ORD-500532,2026-03-21,C-2013,User Name 2013,user_2013@example.com,Office Supplies,Sticky Notes,3.99,2,0.0,7.98,2.83,Credit Card,United States,Texas,North America
ORD-500533,2025-05-10,C-2087,User Name 2087,user_2087@example.com,Office Supplies,Sticky Notes,3.99,1,0.2,3.19,1.29,PayPal,United States,Georgia,North America
ORD-500534,2025-11-23,C-2021,User Name 2021,user_2021@example.com,Home Decor,Desk Lamp,34.99,1,0.0,34.99,15.91,Debit Card,United States,Washington,North America
ORD-500535,2025-09-09,C-2068,User Name 2068,user_2068@example.com,Books,Self-Help Book,12.99,1,0.0,12.99,4.5,Debit Card,United States,Georgia,North America
ORD-500536,2026-01-01,C-2108,User Name 2108,user_2108@example.com,Books,Self-Help Book,12.99,1,0.0,12.99,3.8,Credit Card,United States,New York,North America
ORD-500537,2025-06-03,C-2077,User Name 2077,user_2077@example.com,Books,Self-Help Book,12.99,3,0.0,38.97,15.81,Debit Card,United States,Ohio,North America
ORD-500538,2026-03-15,C-2135,User Name 2135,user_2135@example.com,Books,Sci-Fi Trilogy,34.99,3,0.0,104.97,37.27,PayPal,United States,Florida,North America
ORD-500539,2025-08-13,C-2065,User Name 2065,user_2065@example.com,Electronics,Webcam,59.99,1,0.0,59.99,27.18,Debit Card,United States,Washington,North America
ORD-500540,2025-10-24,C-2113,User Name 2113,user_2113@example.com,Home Decor,Scented Candle,12.99,3,0.0,38.97,10.1,Debit Card,United States,Washington,North America
ORD-500541,2025-05-10,C-2173,User Name 2173,user_2173@example.com,Home Decor,Scented Candle,12.99,1,0.0,12.99,3.3,Debit Card,United States,California,North America
ORD-500542,2025-11-21,C-2113,User Name 2113,user_2113@example.com,Books,Biography,24.99,1,0.0,24.99,6.96,Debit Card,United States,Washington,North America
ORD-500543,2025-04-16,C-2046,User Name 2046,user_2046@example.com,Books,Cookbook,19.99,1,0.0,19.99,8.33,PayPal,United States,Ohio,North America
ORD-500544,2025-11-14,C-2029,User Name 2029,user_2029@example.com,Home Decor,Indoor Plant,22.99,2,0.0,45.98,10.27,Apple Pay,United States,Ohio,North America
ORD-500545,2026-04-30,C-2064,User Name 2064,user_2064@example.com,Books,Fiction Novel,14.99,1,0.0,14.99,6.49,Stripe,United States,California,North America
ORD-500546,2025-03-10,C-2112,User Name 2112,user_2112@example.com,Books,Cookbook,19.99,1,0.0,19.99,8.33,Stripe,United States,Washington,North America
ORD-500547,2025-02-18,C-2116,User Name 2116,user_2116@example.com,Electronics,Monitor,189.99,1,0.2,151.99,51.58,PayPal,United States,Georgia,North America
ORD-500548,2025-12-03,C-2011,User Name 2011,user_2011@example.com,Electronics,Monitor,189.99,2,0.0,379.98,88.86,Apple Pay,United States,Pennsylvania,North America
ORD-500549,2025-03-02,C-2006,User Name 2006,user_2006@example.com,Books,Self-Help Book,12.99,1,0.1,11.69,3.14,PayPal,United States,Georgia,North America
ORD-500550,2026-04-24,C-2005,User Name 2005,user_2005@example.com,Office Supplies,Gel Pens,5.99,1,0.0,5.99,1.6,PayPal,United States,Ohio,North America
ORD-500551,2025-10-16,C-2115,User Name 2115,user_2115@example.com,Electronics,Wireless Mouse,29.99,1,0.0,29.99,13.42,PayPal,United States,Washington,North America
ORD-500552,2025-05-16,C-2143,User Name 2143,user_2143@example.com,Books,Self-Help Book,12.99,1,0.1,11.69,3.07,Debit Card,United States,Florida,North America
ORD-500553,2026-06-04,C-2179,User Name 2179,user_2179@example.com,Office Supplies,Gel Pens,5.99,1,0.0,5.99,2.53,Credit Card,United States,California,North America
ORD-500554,2025-05-31,C-2186,User Name 2186,user_2186@example.com,Electronics,Webcam,59.99,1,0.0,59.99,29.32,PayPal,United States,Ohio,North America
ORD-500555,2025-10-03,C-2191,User Name 2191,user_2191@example.com,Books,Fiction Novel,14.99,2,0.0,29.98,13.53,PayPal,United States,Florida,North America
ORD-500556,2025-03-21,C-2174,User Name 2174,user_2174@example.com,Office Supplies,Paper Shredder,45.99,2,0.0,91.98,27.5,Apple Pay,United States,Florida,North America
ORD-500557,2025-11-18,C-2187,User Name 2187,user_2187@example.com,Electronics,Monitor,189.99,2,0.0,379.98,131.31,Credit Card,United States,Ohio,North America
ORD-500558,2025-08-04,C-2003,User Name 2003,user_2003@example.com,Electronics,Wireless Mouse,29.99,1,0.0,29.99,9.01,PayPal,United States,California,North America
ORD-500559,2025-06-15,C-2190,User Name 2190,user_2190@example.com,Electronics,Webcam,59.99,1,0.0,59.99,12.05,Stripe,United States,Texas,North America
ORD-500560,2025-09-02,C-2147,User Name 2147,user_2147@example.com,Books,Sci-Fi Trilogy,34.99,1,0.0,34.99,11.18,Stripe,United States,Washington,North America
ORD-500561,2026-03-03,C-2073,User Name 2073,user_2073@example.com,Home Decor,Desk Lamp,34.99,1,0.0,34.99,16.06,Credit Card,United States,Washington,North America
ORD-500562,2025-09-21,C-2074,User Name 2074,user_2074@example.com,Books,Sci-Fi Trilogy,34.99,1,0.2,27.99,10.69,Debit Card,United States,Washington,North America
ORD-500563,2025-03-14,C-2156,User Name 2156,user_2156@example.com,Electronics,USB-C Hub,39.99,2,0.1,71.98,33.59,Apple Pay,United States,California,North America
ORD-500564,2026-01-28,C-2155,User Name 2155,user_2155@example.com,Electronics,Wireless Mouse,29.99,1,0.0,29.99,12.23,Debit Card,United States,Washington,North America
ORD-500565,2025-12-04,C-2092,User Name 2092,user_2092@example.com,Electronics,Keyboard,49.99,1,0.0,49.99,18.69,Stripe,United States,California,North America
ORD-500566,2025-10-01,C-2069,User Name 2069,user_2069@example.com,Books,Cookbook,19.99,1,0.0,19.99,9.83,Credit Card,United States,Washington,North America
ORD-500567,2025-04-27,C-2162,User Name 2162,user_2162@example.com,Home Decor,Wall Art,49.99,1,0.0,49.99,12.88,Stripe,United States,Ohio,North America
ORD-500568,2025-12-05,C-2153,User Name 2153,user_2153@example.com,Electronics,Monitor,189.99,1,0.0,189.99,40.95,Stripe,United States,Texas,North America
ORD-500569,2026-05-09,C-2046,User Name 2046,user_2046@example.com,Home Decor,Wall Art,49.99,2,0.0,99.98,32.89,Credit Card,United States,Ohio,North America
ORD-500570,2025-02-13,C-2013,User Name 2013,user_2013@example.com,Office Supplies,Notebook,8.99,2,0.0,17.98,6.37,Debit Card,United States,California,North America
